pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss_en,candidate_source,label,origin,annotator,notes
B001790,ನಿಶ್ಚಯ,నిశ్చల,niścaya,niścala,,kn: ಯಾವುದೇ ಕೆಲಸವನ್ನು ಮಾಡಿಯೇತಿರುತ್ತೇನೆ ಎನ್ನುವುದಾಗಲಿ ಯಾವುದನ್ನಾದರೂ ಮಾಡುವುದಿಲ್ಲ ಎಂತಾಗಲಿ ಗಟ್ಟಿ ನಿರ್ಧಾರ ಮಾಡುವುದು || te: నీరు లేకుండా ఉండే ప్రదేశం,form_similar,,,,
B001791,ನಿಶ್ವಾಸ,నివాస,niśvāsa,nivāsa,,kn: ಬಾಯಿಯಿಂದ ಹೊರಬರುವಂತಹ ನೋವಿನ/ವ್ಯಥೆಯ ಪೂರಕವಾದ ಶಬ್ದ || te: నివాసయోగ్యమైన,form_similar,,,,
B001792,ನಿಶ್ವಾಸ,నిశ్చాస,niśvāsa,niścāsa,,"kn: ಬಾಯಿಯಿಂದ ಹೊರಬರುವಂತಹ ನೋವಿನ/ವ್ಯಥೆಯ ಪೂರಕವಾದ ಶಬ್ದ || te: ప్రాణుల్లో ముక్కు, నోరు నుండి బైయటకి వదిలే గాలి.",form_similar,,,,
B001793,ನಿಷ್ಕಪಟತನ,నిష్కపటమైన,niṣkapaṭatana,niṣkapaṭamaina,,kn: ಮನಸ್ಸಿನಲ್ಲಿ ಒಳ್ಳೆಯ ಕೆಲಸ ಅಥವಾ  ಒಳ್ಳೆಯ ನಿಯತ್ತು ಹೊಂದಿದ್ದು ಕಳ್ಳತನ ಅಥವಾ ಮೋಸಮಾಡದೆ ಇರುವ ವೃತ್ತಿ ಅಥವಾ ಭಾವನೆ || te: మనసులో ఎటువంటి చెడుభావన లేకుండా ఏ విషయాలు దాచుకోకుండా స్పష్టంగా చెప్పడం.,form_similar,,,,
B001794,ನಿಷ್ಪ್ರಯೋಜನ,నిష్ప్రయోజనము,niṣprayōjana,niṣprayōjanamu,,kn: ಯಾರು ಯಾವುದಾದರು ಕೆಲಸ ಮಾಡುವುದಕ್ಕೆ ಯೋಗ್ಯವಲ್ಲವೋ || te: ఏ పని చేయ్యకపోవడం.,form_similar,,,,
B001795,ನೀರಸ,నీరసం,nīrasa,nīrasaṁ,,kn: ಯಾವುದೇ ವಸ್ತು ಅಥವಾ ಸಂಗತಿಯಲ್ಲಿ ರಸ ಇಲ್ಲದಿರುವುದು || te: శక్తి లేక పోవడం,form_similar,,,,
B001796,ನೂತನ,నూతనం,nūtana,nūtanaṁ,,kn: ಅದ್ಭುತ ಆಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವನೆ || te: వర్తమానానికి సంబంధించినది,form_similar,,,,
B001797,ನೆಂಟರು,నెంబరు,neṁṭaru,neṁbaru,,kn: ತನ್ನ ಕುಲ ಅಥವಾ ಜಾತಿಗೆ ಸಂಬಂದಪಟ್ಟವರು || te: ఏదైనా పని చేసినపుడు లేదా ఆటల్లో ఆడటానికి వ్యక్తికి వచ్చే అవకాశం,form_similar,,,,
B001798,ನೆಚ್ಚಿನ,నచ్చిన,neccina,naccina,,kn: ತನ್ನ ಇಚ್ಫೆಗೆ ತಕ್ಕನಾದುದು ಅಥವಾ ತನ್ನ ಪ್ರೀತಿಗೆ ಪಾತ್ರವಾದುದು || te: నచ్చిన విధంగా,form_similar,,,,
B001799,ನೇಪಾಳ,నేపాళం,nēpāḷa,nēpāḷaṁ,,kn: ಭಾರತದ ಉತ್ತರ ಭಾಗದ ಹಿಮಾಲಯದ ತಪ್ಪಲಿನಲ್ಲಿರುವ ಒಂದು ದೇಶ || te: ఒక మొక్క విత్తనం దానిని సేవిస్తే విరోచనాలు అవుతాయి,form_similar,,,,
B001800,ನೌಕರ,నౌకరీ,naukara,naukarī,,kn: ಸಂಭಳ ತೆಗೆದುಕೊಂಡು ಸೇವೆ ಮಾಡುವವರು || te: ఇంట్లోనే పనులు చేసిపెట్టే బయటి వ్యక్తి.,form_similar,,,,
B001801,ನ್ಯಾಯಿಕ,నాయిక,nyāyika,nāyika,,kn: ನ್ಯಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ವಿಷಯ || te: నాయకుడి జోడి,form_similar,,,,
B001802,ಪಂಚಮ,పంచమి,paṁcama,paṁcami,,kn: ಏಳು ಸ್ವರಗಳಲ್ಲಿ ಐದನೆಯ ಸ್ವರ ಅದು ಕೋಗಿಲೆ ಸ್ವರದ ಅನುರೂಪ ಎಂದು ನಂಬಲಾಗುತ್ತದೆ || te: చంద్రమాసంలో ఏపక్షం లోనైన వచ్చేఐదవ తిది,form_similar,,,,
B001803,ಪಂಜಾಬಿ,పంజాబ్.,paṁjābi,paṁjāb.,,kn: ಪಂಜಾಬ್ ನಲ್ಲಿ ವಾಸಮಾಡುವ ವ್ಯಕ್ತಿ || te: భారతదేశములోని ఒక రాష్ట్రము కొంత పాకిస్తాన్ లో కలసి ఉంది.,form_similar,,,,
B001804,ಪಂಜಾಬ್,పంజాబీ,paṁjāb,paṁjābī,,kn: ಭಾರತದ ಒಂದು ರಾಜ್ಯ ಅದು ಪಾಕಿಸ್ತಾನದೊಂದಿಗೆ ಹೊಂದಿಕೊಂಡಿದೆ || te: పంజాబీ భాషకు సంబంధించిన,form_similar,,,,
B001805,ಪಂಡಿತ,పండిన,paṁḍita,paṁḍina,,kn: ಯಾರು ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಪಾಠವನ್ನು ಹೇಳಿಕೊಡುತ್ತಾರೋ || te: ఏదైన ఉత్పత్తి చేసిన.,form_similar,,,,
B001806,ಪಂದ್ಯ,పంద్యం,paṁdya,paṁdyaṁ,,kn: ಇಬ್ಬರ ಅಥವಾ ಎರಡು ತಂಡಗಳ ನಡುವೆ ನಡೆಯುವ ಆಟಗಳ ಪ್ರತಿಸ್ಪರ್ಧೆ || te: ఏదైన ఒక విషయం పైన జరుగు వివాదం.,form_similar,,,,
B001807,ಪಂಸಾರಿ,పంబారి,paṁsāri,paṁbāri,,kn: ಮೆಣಸಿನಕಾಯಿ-ಮಾಸಾಲೆ ಪದಾರ್ಥ ಮುಂತಾದವುಗಳನ್ನು ಮಾರವವ || te: లోహాలను పగులగొట్టడానికి ఉపయోగించే ఒక కమ్మరి పనిముట్టు,form_similar,,,,
B001808,ಪಠಾನಿ,పఠాను,paṭhāni,paṭhānu,,kn: ಪಠಾನ್ ನ ಅಥವಾ ಪಠಾನ್ ಗೆ ಸಂಬಂಧಿಸಿದ || te: యుద్ధవీరులైన ఒక మహమ్మదీయ జాతీయుడు,form_similar,,,,
B001809,ಪತನ,పతనం,patana,patanaṁ,,"kn: ಯುದ್ಧ, ಕದನ ಮುಂತಾದ ಎದುರಾಳಿಗಳ ಅತಿಕ್ರಮಣದ ಸಂದರ್ಭದಲ್ಲಿ ಒಂದು ದೇಶ ಅಥವಾ ಪ್ರಾಂತ್ಯವು ಸೋತು ತನ್ನ ದನ ಧಾನ್ಯ ಸಂಪತ್ತು ಎಲ್ಲವನ್ನೂ ಕಳೆದುಕೊಳ್ಳುವಿಕೆ || te: సమాప్తము అయ్యే భావన.",form_similar,,,,
B001810,ಪರಾಗ,పరాగం,parāga,parāgaṁ,,"kn: ಹೂವಿನಲ್ಲಿ ಪರಾಗಕೋಶ ಹೊರಚೆಲ್ಲುವ ಪಕಳು || te: మట్టి, ఇసుక మొదలైన వాటిలో వుండే సూక్ష్మమైన పొడి అది భూమి ఉపరితల భాగంలో వుంటుంది",form_similar,,,,
B001811,ಪರಾಹ್ನ,పరాన్న,parāhna,parānna,,kn: ಆ ಸಮಯ ದಿನದ ಅಂತ್ಯ ಮತ್ತು ರಾತ್ರಿಯ ಆರಂಭವಾಗಿರುತ್ತದೆ || te: చెట్లు కొమ్మలపైన పెరిగే ఒక రకమైన వృక్షం,form_similar,,,,
B001812,ಪರೋಕ್ಷ,పరిక్ష,parōkṣa,parikṣa,,"kn: ನೇರವಲ್ಲದ, ಸುತ್ತು-ಬಳಸಿನ ಮಾರ್ಗದ || te: రోగాలను తెలుసుకోవడానికి చేసే పని.",form_similar,,,,
B001813,ಪರೋಕ್ಷ,పరీక్ష,parōkṣa,parīkṣa,,"kn: ನೇರವಲ್ಲದ, ಸುತ್ತು-ಬಳಸಿನ ಮಾರ್ಗದ || te: ఉత్తీర్ణత సాధించటానికి పెట్టెది",form_similar,,,,
B001814,ಪಲ್ಲವ,పల్లవి,pallava,pallavi,,kn: ದಕ್ಷಿಣ ಭಾರತದ ಒಂದು ರಾಜವಂಶ || te: పాటలో మొదటగా పాడేది,form_similar,,,,
B001815,ಪಸಲು,పైసలు,pasalu,paisalu,,kn: ಭೂಮಿಯಲ್ಲಿ ಬೆಳೆಯುವ ಬೆಳೆಯ ಒಟ್ಟು ರೂಪ || te: రూపాయలు పైసలు వినిమయం చేయు సాధనం.,form_similar,,,,
B001816,ಪಾರದರ್ಶಕತೆ,పారదర్శకత.,pāradarśakate,pāradarśakata.,,kn: ಪಾರದರ್ಶಕತೆಯ ಅವಸ್ಥೆ/ತನ್ನ ಮೂಲಕ ಆಚೆಯ ಪಕ್ಕವನ್ನು ಕಾಣಿಸುವಂತೆ ಬೆಳಕನ್ನು ಸಾಗಿಸುವ || te: అపారదర్శకత కానిది.,form_similar,,,,
B001817,ಪಾರ್ವತಿ,పార్వతీ,pārvati,pārvatī,,kn: ಶಿವನ ಹೆಂಡತಿ || te: శివుని భార్య,form_similar,,,,
B001818,ಪಾಷಾಣ,పాషాణం,pāṣāṇa,pāṣāṇaṁ,,"kn: ಭೂಮಿಯ ಮೇಲೆ ಕಠೋರ ಗುಂಡು ಅಥವಾ ಕಲ್ಲಿನ ಪುಡಿ, ಮರಳು ಇತ್ಯಾದಿಗಳು ಒಂದುಗೂಡವುದರಿಂದ ಆಗುವುದು || te: ఒక రకమైన ఉపధాతువు చాలా తీవ్రమైన విషంకలిగినది",form_similar,,,,
B001819,ಪಿಶಾಚ,పిశాచం,piśāca,piśācaṁ,,"kn: ಧರ್ಮ-ಗ್ರಂಥದಲ್ಲಿ ಆದರೀಣಿಯವಾದ ಆ ದುಷ್ಟ ಸ್ವರೂಪ ಧರ್ಮ ವಿರೋಧಿಯಾದ ಕಾರ್ಯವನ್ನು ಮಾಡುತ್ತದೆ ಹಾಗೂ ದೇವತೆಗಳು, ಋಷಿಗಳು ಮೊದಲಾದವರುಗಳ ಶತ್ರು || te: చనిపోయినవారు ఆత్మగా తిరగటం",form_similar,,,,
B001820,ಪುರಾತನಕಾಲದ,పురాతనకాలం,purātanakālada,purātanakālaṁ,,kn: ನಿಶ್ಚಿತ ರೂಪದಿಂದ ಯಾವ ಕಾಲದ ಪೂರ್ಣ ಇತಿಹಾಸ ಉಪಲ್ಭವಾಗುತ್ತದೆಯೋ ಅದಕ್ಕಿಂತ ಪೂರ್ವದ ಅಥವಾ ಅದಕ್ಕೆ ಸಂಬಂಧಿಸಿದ || te: పూర్వకాలం,form_similar,,,,
B001821,ಪುಷ್ಯ-ನಕ್ಷತ್ರ,పుష్యనక్షత్రం,puṣya-nakṣatra,puṣyanakṣatraṁ,,kn: ಎಪ್ಪತ್ತೇಳು ನಕ್ಷತ್ರಗಳಲ್ಲಿ ಎಂಟನೇ ನಕ್ಷತ್ರ || te: అశ్విని మొదలైన వాటిలో ఎనిమిదవ నక్షత్రం,form_similar,,,,
B001822,ಪೂರ್ಣಿಮೆ,పూర్ణిమ,pūrṇime,pūrṇima,,kn: ಪೂರ್ಣಭಾಗ ಪ್ರಕಾಶಮಾನವಾಗಿ ಕಾಣುವ ಚಂದ್ರ ಮಂಡಲ ಬಹುಶ || te: నిండు చంద్రుడు కనిపించినరోజు,form_similar,,,,
B001823,ಪೂರ್ವಿಕ,పూర్ణిక,pūrvika,pūrṇika,,"kn: ಯಾವುದಾದರು ವ್ಯಕ್ತಿಯ ಮೃರ್ತರಾದ ತಂದೆ, ತಾಯಿ, ತಾತ, ಅಜ್ಜಿ, ಮುತ್ತಜ್ಜ ಮುಂತಾದ ಪೂರ್ವಜರು || te: నిండు చంద్రుడు కనిపించినరోజు",form_similar,,,,
B001824,ಪೃತ್ವಿ,పృథ్వి,pr̥tvi,pr̥thvi,,kn: ಹಿಂದೂ ಧರ್ಮಗ್ರಂಥದಲ್ಲಿ ವರ್ಣಿಸಲಾಗಿರುವ ದೇವತೆ ಅವಳು ಪ್ರಪಂಚವನ್ನು ರಕ್ಷಣೆ ಮಾಡುತ್ತಿದ್ದಾಳೆ || te: నీరు లేకుండా ఉండే ప్రదేశం,form_similar,,,,
B001825,ಪ್ರಣಯ,ప్రణయి,praṇaya,praṇayi,,kn: ಅವನ ಮನೋವೃತ್ತಿಯನ್ನು ಯಾರೋ ಒಬ್ಬರು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಅರ್ಥ ಮಾಡಿಕೊಂಡು ಸದಾ ಅವನ ಜತೆ ಅಥವಾ ಸನಿಹವಿರಬೇಕೆಂದು ಪ್ರೇರಣೆ ನೀಡುವುದು || te: దేవతలను దేవుళ్ళను భక్తితో పూజించువాడు.,form_similar,,,,
B001826,ಪ್ರತಿಜ್ಞಾ-ಪತ್ರ,ప్రతిజ్ఞాపత్రం,pratijñā-patra,pratijñāpatraṁ,,kn: ಒಂದು ಪತ್ರದ ಮೇಲೆ ಯಾವುದೇ ಪ್ರಕಾರದ ಕಾರಾರು ಮತ್ತು ಅದರ ನಿಯಮಗಳು ಬರೆದಿರುವುದು || te: ప్రమాణ పూర్వకముగా వ్ర్రాసి ఇచ్చుట.,form_similar,,,,
B001827,ಪ್ರತಿಜ್ಞಾ_ಪತ್ರ,ప్రతిజ్ఞాపత్రం,pratijñā_patra,pratijñāpatraṁ,,kn: ಒಂದು ಪತ್ರದ ಮೇಲೆ ಯಾವುದೇ ಪ್ರಕಾರದ ಕಾರಾರು ಮತ್ತು ಅದರ ನಿಯಮಗಳು ಬರೆದಿರುವುದು || te: ప్రమాణ పూర్వకముగా వ్ర్రాసి ఇచ్చుట.,form_similar,,,,
B001828,ಪ್ರಭಾವಿತರಾಗು,ప్రభావితమగు,prabhāvitarāgu,prabhāvitamagu,,kn: ಯಾವುದೋ ಒಂದು ವಸ್ತು ಮತ್ತೊಂದು ವಸ್ತುವಿನ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುವ ಪ್ರಕ್ರಿಯೆ || te: ఎవరిపై ప్రభావము చూపునో.,form_similar,,,,
B001829,ಪ್ರಲಾಪ,ప్రలాపి,pralāpa,pralāpi,,kn: ಹುಚ್ಚನ ತರಹ ಎಲ್ಲೋ ಹೋಗಿ ವ್ಯರ್ಥವಾಗಿ ಮಾತನಾಡುವುದು || te: అనవసర మాటలు అతిగా మాట్లాడే వ్యక్తి.,form_similar,,,,
B001830,ಪ್ರವಾದಿ,ప్రవాసి,pravādi,pravāsi,,"kn: ಜ್ಯೋತಿಷ್ಯಾಸ್ತ್ರ, ವಿಶೇಷವಾಗಿ ಪ್ರಾಪ್ತಿಯಾಗಿರುವ ಜ್ಞಾನಿ || te: ఎవ్వరైతే యాత్రలు చేస్తారో.",form_similar,,,,
B001831,ಪ್ರವಾಸ,ప్రవాసి,pravāsa,pravāsi,,kn: ಒಂದು ಪ್ರದೇಶದಿಂದ ಇನ್ನೊಂದು ಪ್ರದೇಶಕ್ಕೆ ಹೋಗುವುದು || te: ఎవ్వరైతే యాత్రలు చేస్తారో.,form_similar,,,,
B001832,ಪ್ರಾಂತೀಯವಾದ,ప్రాంతీయవాదము,prāṁtīyavāda,prāṁtīyavādamu,,"kn: ಯಾವುದೇ ಒಂದು ಪ್ರದೇಶಕ್ಕೆ ಪ್ರಾಂತ್ಯಕ್ಕೆ ಸೀಮಿತವಾದ ಅಥವಾ ಸಂಬಂಧಿಸಿದುದು || te: తమ తమ ప్రదేశాలు మరియు ప్రదేశవాసుల మేలు, రక్షణ గురించి పని చేసేటటువంటి సిద్దాంతము.",form_similar,,,,
B001833,ಪ್ರಾಮಾಣಿಕತನ,ప్రామాణికమైన,prāmāṇikatana,prāmāṇikamaina,,kn: ಸ್ವರ್ಗ ಪ್ರಾಪ್ತಿ ಮತ್ತು ಶುಭ ಫಲವನ್ನು ನೀಡುವಂತಹ ಕಾರ್ಯ || te: ఖచ్చితమైనది,form_similar,,,,
B001834,ಪ್ರೇರಕ,ప్రేరణ,prēraka,prēraṇa,,kn: ಯಾವುದೇ ಸಂಗತಿಯಿಂದ ಮನಸ್ಸನ್ನು ತೀವ್ರವಾಗಿ ಪ್ರೇರೇಪಿಸುವ ಗುಣ || te: ఉత్తేజ పరచుట.,form_similar,,,,
B001835,ಫಕೀರ,ఫకీరు,phakīra,phakīru,,kn: ಒಂದು ಪ್ರಕಾರದ ಮುಸಲ್ಮಾನ ಸಂತ || te: డబ్బులేని వాడు,form_similar,,,,
B001836,ಬಂಗಲೆ,బంగలా,baṁgale,baṁgalā,,kn: ಬಹಳ ದೊಡ್ಡದಾದ ಮನೆ || te: బెంగాలు యొక్క భాష,form_similar,,,,
B001837,ಬಂದರು,బంజరు,baṁdaru,baṁjaru,,kn: ಸಮುದ್ರ ದಡದಲ್ಲಿ ನೌಕೆಗಳು ನಿಲ್ಲುವ ಸ್ಥಳ || te: క్షారంతో కూడిన భూమి పంటలు పండించడానికి పనికిరాని భూమి,form_similar,,,,
B001838,ಬಂದಾಗು,బందుగు,baṁdāgu,baṁdugu,,kn: ಯಾವುದಾದರು ಚಲನೆಯಲ್ಲಿರುವ ಕಾರ್ಯ ಮಧ್ಯದಲ್ಲಿಯೇ ನಿಂತು ಹೋಗು ಅಥವಾ ಮುಂದೆ ಸಾಗದೆ ಇರು || te: సంబంధ బాంధవ్యాలు కలిగినవారు,form_similar,,,,
B001839,ಬಂದೂಕ,బందూకు,baṁdūka,baṁdūku,,kn: ಹಿಂದಿನ ಕಾಲದಲ್ಲಿ ಬಳಸುತ್ತಿದ್ದ ಒಂದು ತರಹದ ದೊಡ್ಡ ಬಂದೂಕು || te: తూటాలను ప్రయోగించే ఒక చిన్న ఆయుధం,form_similar,,,,
B001840,ಬಜಾರು,బజారు.,bajāru,bajāru.,,kn: ಆ ಜಾಗ ವಿವಿಧ ತರಹದ ಸಕರುಗಳನ್ನು ಮಾರುವ ಸ್ಥಳ || te: తినడానికి చేసే పని,form_similar,,,,
B001841,ಬಿತ್ತದ,బిత్తల,bittada,bittala,,kn: ಯಾವುದನ್ನು ಇನ್ನೂ ಬಿತ್ತಿಲ್ಲವೋ || te: బట్టలు లేకుండా ఉండుట.,form_similar,,,,
B001842,ಬುರ್ಖಾ,బురఖా,burkhā,burakhā,,"kn: ಮುಸಲ್ಮಾನ ಸ್ತ್ರೀಯರು ದರಿಸುವಂತ,ಪೂರ ಶರೀರವನ್ನು ಮುಚ್ಚುವಂಥ ಒಂದು ವಿಶೇಷವಾದ ಉಡುಪು || te: ముఖమును కప్పి ఉంచుటకు ఉపయోగించే వస్త్రము",form_similar,,,,
B001843,ಬೆಂಗಾಲಿ,బెంగాలు,beṁgāli,beṁgālu,,"kn: ಬಾಂಗ್ಲಾದ ಅಥವಾ ಅಲ್ಲಿನ ನಿವಾಸಿ, ಭಾಷೆ, ಸಂಸ್ಕೃತಿ ಇತ್ಯಾದಿಗಳಿಗೆ ಸಂಬಂಧಿಸಿದ || te: భారత దేశపు ఒక తూర్పునుండే రాష్ట్రము.",form_similar,,,,
B001844,ಬೆಂಗಾಲ್,బెంగాలీ,beṁgāl,beṁgālī,,kn: ಭಾರತದ ಒಂದು ರಾಜ್ಯ || te: బెంగాల్‍కు సంబంధించిన వాడు,form_similar,,,,
B001845,ಬ್ರೋಕರು,బ్రోకర్,brōkaru,brōkar,,kn: ಕೊಳ್ಳುವವರು ಮತ್ತು ಮಾರುವವರ ಮಧ್ಯೆ ವ್ಯಾಪಾರ ಕುದುರಿಸುವ ಆ ಮೂಲಕ ಕಮೀಷನ್ ಪಡೆಯುವ ವ್ಯಕ್ತಿ ಅಥವಾ ಆ ತರಹದ ಕೆಲಸ ಮಾಡುವವರು || te: స్త్రీలను పరపురుషులకు తార్చు స్త్రీ,form_similar,,,,
B001846,ಭರತ,భర్త,bharata,bharta,,kn: ಕೈಕೇಯ ಗರ್ಭದಿಂದ ಜನಿಸಿದ ರಾಜ ದಶರಥನ ಪುತ್ರ || te: అగ్ని సాక్షిగా తాళి కట్టినవాడు.,form_similar,,,,
B001847,ಭವನ,భావన,bhavana,bhāvana,,"kn: ಇಟ್ಟಿಗೆ ಕಲ್ಲು, ಮರ ಮುಂತಾದವುಗಳಿಂದ ಕಟ್ಟಿದ ಕಟ್ಟಡದಲ್ಲಿ ಮೇಲ್ ಚಾವಣೆ ಮತ್ತು ಗೋಡೆ ಇರುವುದು || te: అనుభవం మరియు స్మృతి నుండి మనసుకు కలిగేవి",form_similar,,,,
B001848,ಭಾವಕ,భావన,bhāvaka,bhāvana,,kn: ಭಾವನೆಗಳ ಮೂಲಕ ವ್ಯಕ್ತವಾಗುವಿಕೆ || te: అనుభవం మరియు స్మృతి నుండి మనసుకు కలిగేవి,form_similar,,,,
B001849,ಭಾವನಿ,భావన,bhāvani,bhāvana,,kn: ಶಿವನ ಹೆಂಡತಿ || te: అనుభవం మరియు స్మృతి నుండి మనసుకు కలిగేవి,form_similar,,,,
B001850,ಭಿಕಾರಿ,బికారి,bhikāri,bikāri,,kn: ಅತಿಯಾದ ಬಡತನ || te: డబ్బులేని వాడు,form_similar,,,,
B001851,ಭುವನ,భావన,bhuvana,bhāvana,,"kn: ಪೃಥ್ವಿಯ ಮೇಲೆ-ಕೆಳಗೆ ಕೆಲವು ಕಾಲ್ಪನಿಕ ಸ್ಥಾನ, ಪುರಾಣದ ಅನುಸಾರವಾಗಿ ಅದರ ಸಂಖ್ಯೆ ಹದಿನಾಲ್ಕು || te: అనుభవం మరియు స్మృతి నుండి మనసుకు కలిగేవి",form_similar,,,,
B001852,ಭೂಪಾತ,భూమాత,bhūpāta,bhūmāta,,"kn: ಇಳಿಜಾರು ಪ್ರದೇಶದಲ್ಲಿ ಪರ್ವತ, ಕಡಿಬಂಡೆ ಮುಂತಾದವುಗಳಿಂದ ಅನಾಮತ್ತಾಗಿ ಭೂಮಿ ಕುಸಿಯುವುದು || te: మనం నివసించు ప్రదేశం అది మనకు తల్లి వంటిది",form_similar,,,,
B001853,ಭೂಮಾತೆ,భూమాత,bhūmāte,bhūmāta,,kn: ಜನಕ ರಾಜನ ಮಗಳು ಹಾಗೆ ರಾಜನ ಹೆಂಡತಿ || te: మనం నివసించు ప్రదేశం అది మనకు తల్లి వంటిది,form_similar,,,,
B001854,ಭೂಮಿಕ,భూమిజ,bhūmika,bhūmija,,"kn: ನಾಟಕ, ಸಿನಿಮಾ ಇತ್ಯಾದಿಯಲ್ಲಿ ಬರುವ ಪಾತ್ರ || te: రాముడి భార్య",form_similar,,,,
B001855,ಭೂಮಿಯ,భూమిక,bhūmiya,bhūmika,,kn: ಪೃಥ್ವಿಗೆ ಸಂಬಂದಿಸಿದ || te: ఏదైన పుస్తకంలో మొదట వ్రాయబడిన ముందు మాట.,form_similar,,,,
B001856,ಭೂಮಿಯ,భూమిజ,bhūmiya,bhūmija,,kn: ಪೃಥ್ವಿಗೆ ಸಂಬಂದಿಸಿದ || te: రాముడి భార్య,form_similar,,,,
B001857,ಭೋಜನಗೃಹ,భోజన_గృహం,bhōjanagr̥ha,bhōjana_gr̥haṁ,,"kn: ಒಂದು ದೊಡ್ಡ ಭೂಜನ ಕೋಣೆಯಲ್ಲಿ ಕೆಲಸಗಾರರು, ವಿದ್ಯಾರ್ಥಿಗಳು, ಗುರುಗಳು ಮುಂತಾದವರು ಕುಳಿತು ಊಟ ಮಾಡುತ್ತಾರೆ || te: భోజనం తయారుచేసే గది",form_similar,,,,
B001858,ಭ್ರಾಂತಿ,బ్రాంతి,bhrāṁti,brāṁti,,kn: ಯಾರನ್ನೋ ಏನೋ ಅಥವಾ ಬೇರೆ ಏನನ್ನೋ ತಿಳಿಯುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವ || te: మాయలో పడటం,form_similar,,,,
B001859,ಮಂಡಲ,మండలి,maṁḍala,maṁḍali,,kn: ಪ್ರಾಂತ್ಯ ಮೊದಲಾದವುಗಳ ವಿಭಾಗ ಅದು ಒಂದು ವಿಶೇಷ ಅಧಿಕಾರಿಯ ಅಧೀನದಲ್ಲಿರುತ್ತದೆ ಮತ್ತು ಅದು ಜಿಲ್ಲೆಗಳಾಗಿ ವಿಭಜನೆಯಾಗುತ್ತದೆ || te: ఏదైన కార్యం లేద ఉద్దేశం కోసం గుమి కూడిన సమూహం.,form_similar,,,,
B001860,ಮಂಡಲಿ,మంగలి,maṁḍali,maṁgali,,kn: ಯಾವುದಾದರು ಕಾರ್ಯ ಅಥವಾ ಉದ್ದೇಶದ ಸಿದ್ಧಿಗಾಗಿ ಕೂಡಿರುವ ಜನರ ಸಮೂಹ || te: క్షవరం చేసే వారు,form_similar,,,,
B001861,ಮಂಡಳಿ,మండలి,maṁḍaḷi,maṁḍali,,kn: ಯಾವುದೇ ವಿಷಯ ಅಥವಾ ಸಂಗತಿಗಳನ್ನು ಮಾಡುವ ಅಥವಾ ಕೈಗೊಳ್ಳುವ ಒಂದೇ ಸಮಾನಾಸಕ್ತರ ಸಮೂಹ || te: ఏదైన కార్యం లేద ఉద్దేశం కోసం గుమి కూడిన సమూహం.,form_similar,,,,
B001862,ಮಂತ್ರೋಪದೇಶಕ,మంత్రోపదేశం,maṁtrōpadēśaka,maṁtrōpadēśaṁ,,kn: ಮಂತ್ರ ಮುಂತಾದವುಗಳನ್ನು ಕಿವಿಯಲ್ಲಿ ಹೇಳುವವ || te: మంత్రోపదేశం చేయడం,form_similar,,,,
B001863,ಮಜ್ಜಿಗೆ,మజ్జిగ,majjige,majjiga,,kn: ಮೊಸರನ್ನು ಕಡೆದಾಗ ಬರುವ ಬೆಣ್ಣೆ ತೆಗೆದ ನಂತರ ಉಳಿಯುವ ದ್ರವ ಪದಾರ್ಥ || te: పెరుగులో నీళ్ళు కలపగా ఏర్పడే పదార్థం,form_similar,,,,
B001864,ಮದುರ,మధుర,madura,madhura,,kn: ಭೂಮಿಯ ಸುತ್ತಾ ಸುತ್ತುವ ಒಂದು ಗ್ರಹ || te: యమునా నదీ తీరంలో వున్న ప్రాచీన భారతీయ నగరం,form_similar,,,,
B001865,ಮದ್ರಾಸಿ,మద్రాస్,madrāsi,madrās,,kn: ಮದ್ರಾಸಿಗೆ ಸಂಬಂಧಿಸಿದ ಅಥವಾ ಮದ್ರಾಸಿನ || te: తమిళనాడు రాజధాని,form_similar,,,,
B001866,ಮದ್ರಾಸ್,మద్రాసీ,madrās,madrāsī,,kn: ಒಂದು ಮಹಾನಗರವು ತಮಿಳುನಾಡಿನ ರಾಜಧಾನಿ || te: మద్రాసుకు సంబంధించిన,form_similar,,,,
B001867,ಮನವಿ,మనవి.,manavi,manavi.,,kn: ವಿನಯಪೂರ್ವಕವಾಗಿ ಏನನ್ನಾದರೂ ಬೇಡಿಕೊಳ್ಳುವುದು || te: హత్యాచారం మొదలైన వాటిని పోలిసుల దగ్గర చెప్పి నమ్మినట్లు చేసే భావన,form_similar,,,,
