pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss,candidate_source,label,origin,annotator,notes
B001814,ವಿರಾಮ,విరామం,virāma,virāmaṁ,,kn: ಕೆಲಸದ ಅವಧಿಯ ನಡುವೆ ಸ್ವಲ್ಪ ಪ್ರಮಾಣದ ಬಿಡುವಿನ ಸಮಯ || te: ఖాలీ సమయం.,form_similar,,,,
B001815,ವಿಲಾಸ,విలాసం,vilāsa,vilāsaṁ,,kn: ಮನದ ಆ ಭಾವ ಅಥವಾ ಅವಸ್ಥೆ ಅದು ಪ್ರಿಯವಾದ ಅಥವಾ ಬಯಕೆಯ ವಸ್ತುಗಳ ಪಡೆದುಕೊಳ್ಳುವ ಅಥವಾ ಯಾವುದಾದರು ಒಳ್ಳೆಯ ಅಥವಾ ಶುಭ ಕಾರ್ಯ ಮಾಡುವುದರಲ್ಲಿ ಆಗುತ್ತದೆ || te: మనస్సుకు సంతోషాన్ని కలిగించే పని.,form_similar,,,,
B001816,ವಿವಾದ,వివాదం,vivāda,vivādaṁ,,kn: ಯಾರೋ ಒಬ್ಬರು ಜಗಳ ಅಥವಾ ತಕರಾರು ಮಾಡುವ ವ್ಯಕ್ತಿ || te: ఎవరి మాటనైన లేక సిద్దాంతాన్నైన వాదించే మాట.,form_similar,,,,
B001817,ವಿಶಾಖಾ,విశాఖ,viśākhā,viśākha,,kn: ಚಂದ್ರನು ವಿಶಾಖಾ ನಕ್ಷತ್ರಕ್ಕೆ ಬಂದಂತಹ ಸಮಯ || te: ఇరవై ఏడు నక్షత్రాలలో పదహారవది,form_similar,,,,
B001818,ವಿಶಾಲ,విశాలం,viśāla,viśālaṁ,,"kn: ಅತಿ ಹೆಚ್ಚು ವ್ಯಾಪ್ತಿಯನ್ನು ಹೊಂದಿರುವಂತಹ || te: పొడవు, వెడల్పుమొదలుగునవి.",form_similar,,,,
B001819,ವಿಶೇಷ,విశేషం,viśēṣa,viśēṣaṁ,,kn: ಸಾಧಾರಣವಾದ ಸ್ಥಿತಿಗಿಂತ ಹೆಚ್ಚಿನ ಮಟ್ಟದ ಅಥವಾ ಎಷ್ಟು ಆಗ ಬೇಕೋ ಅದಕ್ಕಿಂತಲೂ ಅಧಿಕವಾದಂತಹ ಸ್ಥಿತಿ || te: ఏదైనా విషయాన్ని గురించి పూర్తిగా తెలిసిన వ్యక్తి,form_similar,,,,
B001820,ವಿಷದ,విషదం,viṣada,viṣadaṁ,,kn: ವಿಷ ಅಥವಾ ನಂಜು ಇರುವ ಯಾವುದೇ ಪದಾರ್ಥ ಅಥವಾ ಸಂಗತಿ || te: భూమిలో ఉన్న నీటిని ఆవిరి రూపంలో గ్రహించి ఘన రూపంలో ఏర్పడిన ఒక రూపం,form_similar,,,,
B001821,ವಿಷಾದ,విషాదం,viṣāda,viṣādaṁ,,kn: ಅಭಿಲಾಶೆಯು ಪೂರ್ತಿಯಾಗದೆ ಇರುವಾಗ ಮನಸ್ಸಿನಲ್ಲಿ ಉಂಟಾಗುವಂತಹ ದುಃಖ || te: ఏదైన పనిలో మనస్సు నిమగ్నం చేయలేక పోవుట.,form_similar,,,,
B001822,ವಿಹಾರ,విహారం,vihāra,vihāraṁ,,kn: ಅಲೆದಾಟುವ ಕ್ರಿಯೆ || te: ఒక స్థలం నుంచి మరోక సందర్శన స్థలం వరకు చేసే ప్రయాణం,form_similar,,,,
B001823,ವೃತ್ತ,వృత్తం,vr̥tta,vr̥ttaṁ,,"kn: ಒಂದು ಸಮತಲದಲ್ಲಿ ಯಾವುದೇ ಒಂದು ಬಿಂದುವಿನಿಂದ ಸಮದೂರವಿರುವ ಬಿಂದುಗಳನ್ನೆಲ್ಲಾ ಸೇರಿಸಿದರೆ ರೂಪುಗೊಳ್ಳುವ, ತುದಿಯಲ್ಲದ ರೇಖೆ || te: బంతి ఆకారంలో వుండటం",form_similar,,,,
B001824,ವೃದ್ಧ,వృద్ధి,vr̥ddha,vr̥ddhi,,kn: ಎಪ್ಪತ್ತು ವರ್ಷಕ್ಕಿಂತ ಹೆಚ್ಚು ವಯಸ್ಸಾಗಿರುವ ವ್ಯಕ್ತಿ || te: ఉన్నత స్థితికి చేరుకునే కార్యం లేదా భావన,form_similar,,,,
B001825,ವೃದ್ಧಿ,వృద్ది,vr̥ddhi,vr̥ddi,,kn: ಅಧಿಕವಾಗಿ ನೀರು ಸುರಿಯುತ್ತಿರುವ ಕಾರಣ ನದಿ ಅಥವಾ ಕೆರೆ/ಜಲಾಶಯ ಮುಂತಾದವುಗಳಲ್ಲಿ ನೀರು ತನ್ನ ಇಚ್ಛೆ ಅಥವಾ ಸಾಧಾರಣವಾದ ಗಡಿಯನ್ನು ಮೀರಿ ಈಕಡೆ-ಆಕಡೆ ಹರಿಯುವ ಕ್ರಿಯೆ || te: పెరిగే క్రియ.,form_similar,,,,
B001826,ವೃಷ್ಠಿ,వృష్టి,vr̥ṣṭhi,vr̥ṣṭi,,kn: ಯಾವುದೇ ವಸ್ತು ಮುಂತಾದವುಗಳನ್ನು ಹೆಚ್ಚು ಪ್ರಮಾಣದಲ್ಲಿ ಮೇಲಿನಿಂದ ಬೀಳುವ ಅಥವಾ ಬೀಳಿಸುವ ಕ್ರಿಯೆ || te: మగ జాతికి చెందిన గొర్రె,form_similar,,,,
B001827,ವೈಜಯಂತಿಮಾಲೆ,వైజయంతీమాల,vaijayaṁtimāle,vaijayaṁtīmāla,,kn: ಒಂದು ಪ್ರಕಾರದ ಮಾಲೆ ಅದರಲ್ಲಿ ಐದು ವರ್ಣದ ಹೂಗಳು ಇರುತ್ತದೆ || te: ఒక రకమైన సువాసన వెదజల్లే పుష్పం,form_similar,,,,
B001828,ವೈದ್ಯ,వైద్యం,vaidya,vaidyaṁ,,kn: ವೈದಿಕಶಾಸ್ತ್ರದ ಅನುಸಾರವಾಗಿ ರೋಗಿಗಳ ಚಿಕಿತ್ಸೆಯನ್ನು ಮಾಡುವ ಚಿಕಿತ್ಸಕ || te: రోగాన్ని దూరం చేయునది.,form_similar,,,,
B001829,ವ್ಯಾಜ್ಯ,వ్యాజ్యం,vyājya,vyājyaṁ,,kn: ಶತ್ರುವಿನ ಎರಡು ದಳಗಳ ನಡುವೆ ಶಸ್ತ್ರದಿಂದ ನಡೆಯುವ  ಯುದ್ಧ || te: ఆస్తి లేదా అధికార రక్షణ కొరకు వేసిన న్యాయస్థానంలో చేసిన వ్యాజ్యం,form_similar,,,,
B001830,ವ್ಯಾಪಾರ,వ్యాపారి,vyāpāra,vyāpāri,,kn: ಖರೀದಿಸುವಿಕೆ ಮತ್ತು ಮಾರುವಿಕೆಗೆ ಸಂಬಂಧಿಸಿದ ಮಾತು ಕತೆ ಅಥವಾ ವ್ಯವಹಾರ || te: సరుకులను అమ్మేవాడు,form_similar,,,,
B001831,ಶಂಕರಿ,శర్కరి,śaṁkari,śarkari,,kn: ಶಿವನ ಹೆಂಡತಿ || te: లోహంతో తయారుచేయబడిన కలం,form_similar,,,,
B001832,ಶಂಭು,శంభుక్,śaṁbhu,śaṁbhuk,,kn: ಹಿಂದೂಗಳು ಒಬ್ಬ ದೇವನು  ಸೃಷ್ಟಿಯನ್ನು ನಿರ್ಮಿಸಿದ್ದಾರೆಂದು ನಂಬಿರುವರು || te: సన్యాసుల చేతిలో వుండే పవిత్రమైన వస్తువు,form_similar,,,,
B001833,ಶತಕ,శతకం,śataka,śatakaṁ,,kn: ನೂರು ವರ್ಷದ ಸಮಯ || te: పదిపదుల వస్తువులు.,form_similar,,,,
B001834,ಶರಣೀ,శక్రణీ,śaraṇī,śakraṇī,,kn: ದೇವಾಧಿಪತಿಯಾದ ಇಂದ್ರನ ಮಗಳು || te: ఇంద్రుని యొక్క భార్య,form_similar,,,,
B001835,ಶರ್ಕರೆ,శర్కరి,śarkare,śarkari,,kn: ಕಬ್ಬಿನ ರಸದಿಂದ ತಯಾರಿಸಿದ ಸಿಹಿಯಾದ ಪದಾರ್ಥ || te: లోహంతో తయారుచేయబడిన కలం,form_similar,,,,
B001836,ಶಾಂತನು,శాంతము,śāṁtanu,śāṁtamu,,kn: ಒಬ್ಬ ಚಂದ್ರವಂಶದ ರಾಜನು ಭೀಷ್ಮಪಿತಾಮಹನ ತಂದೆಯಾಗಿದ್ದರು || te: ఇందులో ఉగ్రత లేని.,form_similar,,,,
B001837,ಶಾಸನ,శాసనం,śāsana,śāsanaṁ,,"kn: ದೇಶ, ರಾಜ್ಯ ಮುಂತಾದವುಗಳ ಶಾಸನವನ್ನು ರಚನೆ ಮಾಡುವ ಸಂಸ್ಥೆ ಅಥವಾ ಸಂಘ || te: రాజ్యంగం ప్రకారం దీనిని అతిక్రమిస్తే శిక్షను అమలు పరుస్తారు",form_similar,,,,
B001838,ಶಿಕ್ಷಕ,శిక్షణ,śikṣaka,śikṣaṇa,,kn: ಯಾರು ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಪಾಠವನ್ನು ಹೇಳಿಕೊಡುತ್ತಾರೋ || te: చదువు నేర్పించే పని.,form_similar,,,,
B001839,ಶಿಖರ,శిఖరి,śikhara,śikhari,,"kn: ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಯ ಮೇಲಿನ ಭಾಗ || te: కొమ్మలు, ఆకులను కలిగి ఉండేది",form_similar,,,,
B001840,ಶೀತಲ,శీతలం,śītala,śītalaṁ,,kn: ಮುಖ್ಯವಾಗಿ ಮನುಷ್ಯ ದೇಹದ ಶಾಖ ಅಥವಾ ಪ್ರಾಕೃತ ವಸ್ತುವಿನ ಶಾಖದೊಂದಿಗೆ ಹೋಲಿಸಿದಾಗ ಕಡಿಮೆ ಕಾವಿನ ವಾತಾವರಣ || te: ఏదేని వస్తువు సురక్షితంగా ఉండడానికి చల్లగా ఉంచే క్రియ,form_similar,,,,
B001841,ಶುಶ್ರೂಷೆ,శుశ్రూష,śuśrūṣe,śuśrūṣa,,"kn: ಸಹಾನುಭೂತಿಯನ್ನು ಹೊಂದಿರುವಂತಹ || te: పెద్దలు, పూజ్యనీయులకు సుఖమునందించుటకు చేయు మర్యాదపూర్వకమైన పని.",form_similar,,,,
B001842,ಶೃಂಗ,శృంగం,śr̥ṁga,śr̥ṁgaṁ,,kn: ಭೂಮಿಯ ಮೇಲ್ಭಾಗವು ತಗ್ಗು-ದಿನ್ನೆಗಳಿಂದ ಕೂಡಿದ್ದು ಮತ್ತು ಪ್ರಯಶಃ ಕಲ್ಲಿನಿಂದ ತುಂಬಿರುವ ಪ್ರಕೃತಿಯ ಭಾಗ || te: దేవాలయం పైన వుండే భాగం .,form_similar,,,,
B001843,ಶೋಧಕ,శోధన,śōdhaka,śōdhana,,"kn: ಯಾವುದೇ ಹೊಸ ವಸ್ತು, ಸಂಗತಿಯನ್ನು ಸಂಶೋಧನೆಯ ಮೂಲಕ ಬೆಳಕಿಗೆ ತಂದವ || te: క్రొత్త విషయాలను కనుగొనుట.",form_similar,,,,
B001844,ಶೋಭನ,శోధన,śōbhana,śōdhana,,kn: ಮದುವೆಯ ನಂತರ ವಧು-ವರರು ಮೊದಲ ಬಾರಿಗೆ ಸಮಾಗಮ ಹೊಂದುವ ರಾತ್ರಿ || te: క్రొత్త విషయాలను కనుగొనుట.,form_similar,,,,
B001845,ಶ್ರದ್ಧೆ,శ్రద్ధ,śraddhe,śraddha,,kn: ಅದರಲ್ಲಿ ಆಗುವಂತಹ ಕ್ರಿಯೆಯು ಇಡಲ್ಪಟ್ಟದ್ದು ಅಥವಾ ಸ್ಥಾಪಿತವಾದದ್ದು || te: నిరంతర,form_similar,,,,
B001846,ಶ್ರಾದ್ಧ,శ్రద్ధ,śrāddha,śraddha,,kn: ಯಾವುದಾದರು ಮಹಾಪುರುಷ ಮೊದಲಾದವರುಗಳ ನಿಧನದ ತಿಥಿಯಲ್ಲಿ ಅವರ ಗುಣ ಮತ್ತು ಕೀರ್ತಿಯ ವರ್ಣನೆ ಮತ್ತು ಸ್ಮರಣೆಯನ್ನು ಮಾಡಲಾಗುತ್ತದೆ || te: నిరంతర,form_similar,,,,
B001847,ಶ್ರೇಷ್ಟ,శ్రేష్టం,śrēṣṭa,śrēṣṭaṁ,,kn: ಯಾವುದೇ ಕ್ಷೇತ್ರ ಅಥವಾ ವಿಭಾಗದಲ್ಲಿ ಮುಖ್ಯವಾದ ಜವಾಬ್ದಾರಿಗಳನ್ನು ನಿರ್ವಹಿಸುವವ || te: మంచి,form_similar,,,,
B001848,ಸಂಖ್ಯಾ-ಶಾಸ್ತ್ರ,సంఖ్యాశాస్త్రం,saṁkhyā-śāstra,saṁkhyāśāstraṁ,,kn: ಮಾನವನ ಜೀವನದ ಮೇಲೆ ಆಗುವಂತಹ ಸಂಖ್ಯೆಗಳ ನಿಗೂಢ ಪ್ರಭಾವಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ಶಾಸ್ತ್ರ || te: సంఖ్యలు గురించి తెలిపే శాస్త్రం,form_similar,,,,
B001849,ಸಂಗಡ,సంగడి,saṁgaḍa,saṁgaḍi,,kn: ಜತೆಯಾಗಿ ಇರುವ ಭಾವನೆ || te: బలమైన అభిమానం,form_similar,,,,
B001850,ಸಂಗತಿ,సంగడి,saṁgati,saṁgaḍi,,"kn: ಮನದ ತಗ್ಗು ಅಥವಾ ಯಾವುದಾದರು ವಾಸ್ತವಿಕವಾದ ಘಟನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಪ್ರಸ್ತುತವಾಗುವ ಮೌಖಿಕವಾದ ಅಥವಾ ಲಿಖಿತ ರೂಪದ ವಿವರಣೆ ಅದರ ಮುಖ್ಯವಾದ ಉದ್ದೇಶ ಅಧ್ಯಯನಕಾರರಿಗೆ ಮನೋರಂಜನೆಯನ್ನು ನೀಡುವುದು, ಅವರಿಗೆ ಯಾವುದಾದರು ಶಿಕ್ಷೆಯನ್ನು ನೀಡುವುದು ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುಸ್ಥಿತಿಗಳ ಪರಿಚಯವನ್ನು ಮಾಡಿಕೊಡುವುದಾಗಿರುತ್ತದೆ || te: బలమైన అభిమానం",form_similar,,,,
B001851,ಸಂಗತಿ,సంగతీ,saṁgati,saṁgatī,,"kn: ಮನದ ತಗ್ಗು ಅಥವಾ ಯಾವುದಾದರು ವಾಸ್ತವಿಕವಾದ ಘಟನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಪ್ರಸ್ತುತವಾಗುವ ಮೌಖಿಕವಾದ ಅಥವಾ ಲಿಖಿತ ರೂಪದ ವಿವರಣೆ ಅದರ ಮುಖ್ಯವಾದ ಉದ್ದೇಶ ಅಧ್ಯಯನಕಾರರಿಗೆ ಮನೋರಂಜನೆಯನ್ನು ನೀಡುವುದು, ಅವರಿಗೆ ಯಾವುದಾದರು ಶಿಕ್ಷೆಯನ್ನು ನೀಡುವುದು ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುಸ್ಥಿತಿಗಳ ಪರಿಚಯವನ್ನು ಮಾಡಿಕೊಡುವುದಾಗಿರುತ್ತದೆ || te: గాయకుడు వాయిద్యంలో పలికించేటటువంటిది",form_similar,,,,
B001852,ಸಂಗತಿ,సంగాతి,saṁgati,saṁgāti,,"kn: ಮನದ ತಗ್ಗು ಅಥವಾ ಯಾವುದಾದರು ವಾಸ್ತವಿಕವಾದ ಘಟನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಪ್ರಸ್ತುತವಾಗುವ ಮೌಖಿಕವಾದ ಅಥವಾ ಲಿಖಿತ ರೂಪದ ವಿವರಣೆ ಅದರ ಮುಖ್ಯವಾದ ಉದ್ದೇಶ ಅಧ್ಯಯನಕಾರರಿಗೆ ಮನೋರಂಜನೆಯನ್ನು ನೀಡುವುದು, ಅವರಿಗೆ ಯಾವುದಾದರು ಶಿಕ್ಷೆಯನ್ನು ನೀಡುವುದು ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುಸ್ಥಿತಿಗಳ ಪರಿಚಯವನ್ನು ಮಾಡಿಕೊಡುವುದಾಗಿರುತ್ತದೆ || te: స్నేహితులలో అమ్మాయిలు లేక ఆడవారు",form_similar,,,,
B001853,ಸಂಗತಿ,సంతతి,saṁgati,saṁtati,,"kn: ಮನದ ತಗ್ಗು ಅಥವಾ ಯಾವುದಾದರು ವಾಸ್ತವಿಕವಾದ ಘಟನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಪ್ರಸ್ತುತವಾಗುವ ಮೌಖಿಕವಾದ ಅಥವಾ ಲಿಖಿತ ರೂಪದ ವಿವರಣೆ ಅದರ ಮುಖ್ಯವಾದ ಉದ್ದೇಶ ಅಧ್ಯಯನಕಾರರಿಗೆ ಮನೋರಂಜನೆಯನ್ನು ನೀಡುವುದು, ಅವರಿಗೆ ಯಾವುದಾದರು ಶಿಕ್ಷೆಯನ್ನು ನೀಡುವುದು ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುಸ್ಥಿತಿಗಳ ಪರಿಚಯವನ್ನು ಮಾಡಿಕೊಡುವುದಾಗಿರುತ್ತದೆ || te: పూర్వికుల నుండి వచ్చు వర్గం లేక సమూహం.",form_similar,,,,
B001854,ಸಂಗತಿ,సంహతి,saṁgati,saṁhati,,"kn: ಮನದ ತಗ್ಗು ಅಥವಾ ಯಾವುದಾದರು ವಾಸ್ತವಿಕವಾದ ಘಟನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಪ್ರಸ್ತುತವಾಗುವ ಮೌಖಿಕವಾದ ಅಥವಾ ಲಿಖಿತ ರೂಪದ ವಿವರಣೆ ಅದರ ಮುಖ್ಯವಾದ ಉದ್ದೇಶ ಅಧ್ಯಯನಕಾರರಿಗೆ ಮನೋರಂಜನೆಯನ್ನು ನೀಡುವುದು, ಅವರಿಗೆ ಯಾವುದಾದರು ಶಿಕ್ಷೆಯನ್ನು ನೀಡುವುದು ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುಸ್ಥಿತಿಗಳ ಪರಿಚಯವನ್ನು ಮಾಡಿಕೊಡುವುದಾಗಿರುತ್ತದೆ || te: ఏ ప్రాణికైన అన్ని అవయవాలు కలిపి ఉండేది",form_similar,,,,
B001855,ಸಂಗಾತಿ,సంగతి,saṁgāti,saṁgati,,kn: ಯಾರಾದರೂ ವಿವಾಹವಾದಂತಹ ಮಹಿಳೆ || te: ప్రజల మధ్యకు వెళ్ళి పరస్పర సంబంధమును లేదా విషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునది,form_similar,,,,
B001856,ಸಂಗಾತಿ,సంపాతి,saṁgāti,saṁpāti,,kn: ಯಾರಾದರೂ ವಿವಾಹವಾದಂತಹ ಮಹಿಳೆ || te: రామాయణంలో వర్ణించిన ఒక పెద్ద గ్రద్ధ అది జటాయువు యొక్క పెద్ద అన్నయ్య,form_similar,,,,
B001857,ಸಂಘ,సంఘం,saṁgha,saṁghaṁ,,kn: ಒಟ್ಟಿಗೆ ಕೆಲಸ ಮಾಡುವ ಜನಗಳ ಸಮೂಹ || te: ఏదేని ప్రత్యేకమైన పనికోసము తయారైన సభ.,form_similar,,,,
B001858,ಸಂಚಾರ,సంచారి,saṁcāra,saṁcāri,,kn: ಮನಸ್ಸನ್ನು ಮುದಗೊಳಿಸುವುದಕ್ಕಾಗಿ ಅಥವಾ ಬೇರೆ ಕಾರಣಕ್ಕಾಗಿ ತಿರುಗಾಡುವ ಕ್ರಿಯೆ || te: పని-పాట లేకుండా తిరిగే వ్యక్తి,form_similar,,,,
B001859,ಸಂಚಾರ,సంచారీ,saṁcāra,saṁcārī,,kn: ಮನಸ್ಸನ್ನು ಮುದಗೊಳಿಸುವುದಕ್ಕಾಗಿ ಅಥವಾ ಬೇರೆ ಕಾರಣಕ್ಕಾಗಿ ತಿರುಗಾಡುವ ಕ್ರಿಯೆ || te: ఒకచోట వుండకుండా అటు ఇటు తిరగటం,form_similar,,,,
B001860,ಸಂಚಾರಿ,సంచారీ,saṁcāri,saṁcārī,,kn: ಒಂದೇ ಸ್ಥಳದಲ್ಲಿ ನೆಲಸದೆ ಇರುವ || te: ఒకచోట వుండకుండా అటు ఇటు తిరగటం,form_similar,,,,
B001861,ಸಂಚಾರಿ,సంసారి,saṁcāri,saṁsāri,,"kn: ಒಂದೇ ಸ್ಥಳದಲ್ಲಿ ನೆಲಸದೆ ಇರುವ || te: ఇల్లు, ఇల్లాలు, పిల్లలు గల వక్తి",form_similar,,,,
B001862,ಸಂಚಿತ,సంహిత,saṁcita,saṁhita,,kn: ಒಂದೆಡೆ ಒಟ್ಟಾಗಿರುವುದನ್ನು ಸೂಚಿಸುವುದು || te: హిందూ మతానికి ఆధారభూతాలైన గ్రంధాలు,form_similar,,,,
B001863,ಸಂತತ,సంతతి,saṁtata,saṁtati,,kn: ಒಂದಾದ ಮೇಲೊಂದರಂತೆ ಕ್ರಮವಾಗಿ ಬರುವುದು || te: పూర్వికుల నుండి వచ్చు వర్గం లేక సమూహం.,form_similar,,,,
B001864,ಸಂತತಿ,సంగతి,saṁtati,saṁgati,,kn: ಯಾವುದೋ ಒಂದು ವಂಶದಲ್ಲಿ ಹುಟ್ಟಿದವ || te: ప్రజల మధ్యకు వెళ్ళి పరస్పర సంబంధమును లేదా విషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునది,form_similar,,,,
B001865,ಸಂತತಿ,సంహతి,saṁtati,saṁhati,,kn: ಯಾವುದೋ ಒಂದು ವಂಶದಲ್ಲಿ ಹುಟ್ಟಿದವ || te: ఏ ప్రాణికైన అన్ని అవయవాలు కలిపి ఉండేది,form_similar,,,,
B001866,ಸಂದಣಿ,సందడి,saṁdaṇi,saṁdaḍi,,kn: ಒಂದು ಜಾಗದಲ್ಲಿ ಅದೇ ಸಮಯದಲ್ಲಿ ಆಗುವಂತಹ ತುಂಬಾ ಜನರ ಗುಂಪು/ ಜನಸಮೂಹ || te: ఎక్కువ శబ్దం లేక గట్టిగా అరవడం.,form_similar,,,,
B001867,ಸಂದೇಹ,సందేశ,saṁdēha,saṁdēśa,,kn: ಅನಿಷ್ಟ ಆಗುವುದರಿಂದ ಮನಸ್ಸಿನಲ್ಲಿ ಮೂಡುವ ಕಲ್ಪನೆ || te: ఒక రకమైన బెంగాల్ మిఠాయి,form_similar,,,,
B001868,ಸಂಧಿ,స్కంధి,saṁdhi,skaṁdhi,,"kn: ರಾಜ್ಯ, ದಳ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಆಗುವ ನಿಶ್ಚಯದ ಪ್ರಕಾರ ನಾವು ಪರಸ್ಪರ ಯುದ್ಧಮಾಡುವುದಿಲ್ಲ ಮತ್ತು ಮಿತ್ರತ್ವದ ಪೂರಕವಾಗಿ ಇರುತ್ತೇವೆ ಅಥವಾ ಇಂಥ ಕ್ಷೇತ್ರದಲ್ಲಿ ಇಂಥ ಪ್ರಕಾರದಲ್ಲಿ ವ್ಯವಹಾರವನ್ನು ಮಾಡುತ್ತೇವೆ || te: కొమ్మలు, ఆకులను కలిగి ఉండేది",form_similar,,,,
B001869,ಸಂಧ್ಯ,సంఖ్య,saṁdhya,saṁkhya,,kn: ದೇವರ ಉಪಾಸನೆಯನ್ನು ಸಂಧ್ಯ ಕಾಲದಲ್ಲಿ ಮಾಡುತ್ತಾರೆ || te: లెక్క చూచిక,form_similar,,,,
B001870,ಸಂಪತೀ,సంగతీ,saṁpatī,saṁgatī,,kn: ರಾಮಾಯಣದಲ್ಲಿ ವರ್ಣಿತವಾಗಿರುವ ಒಂದು ರಣಹದ್ದು ಅದು ಚಟಾಯುವಿನ ದೊಡ್ಡ ಅಣ್ಣ || te: గాయకుడు వాయిద్యంలో పలికించేటటువంటిది,form_similar,,,,
B001871,ಸಂಪಾತಿ,సంగాతి,saṁpāti,saṁgāti,,kn: ರಾಮಾಯಣದಲ್ಲಿ ವರ್ಣಿತವಾಗಿರುವ ಒಂದು ರಣಹದ್ದು ಅದು ಚಟಾಯುವಿನ ದೊಡ್ಡ ಅಣ್ಣ || te: స్నేహితులలో అమ్మాయిలు లేక ఆడవారు,form_similar,,,,
B001872,ಸಂಸದ,సంపద,saṁsada,saṁpada,,kn: ಸಂಸತ್ ಸದಸ್ಯನಾಗಿ ಚುನಾಯಿತನಾದ ವ್ಯಕ್ತಿ || te: ఆదాయ వ్యయాలకు సంబందించినది,form_similar,,,,
B001873,ಸಂಸಾರ,సంసారి,saṁsāra,saṁsāri,,"kn: ಒಂದು ಮನೆಯ ಜನರು ಅಥವಾ ಒಂದು ದೇವರ ಅಧೀನದಲ್ಲಿ ಸಂರಕ್ಷಿತವಾಗಿರುವ ಜನರು || te: ఇల్లు, ఇల్లాలు, పిల్లలు గల వక్తి",form_similar,,,,
B001874,ಸಂಸಾರಿ,సంచారి,saṁsāri,saṁcāri,,kn: ಗೃಹಸ್ಥಾಶ್ರಮದಲ್ಲಿ ಇರುವಂತಹ ವ್ಯಕ್ತಿ || te: పని-పాట లేకుండా తిరిగే వ్యక్తి,form_similar,,,,
B001875,ಸಂಹಿತೆ,సంహిత,saṁhite,saṁhita,,kn: ಯಾವುದಾದರೂ ವಸ್ತು ಇತ್ಯಾದಿಗಳನ್ನು ಒಂದೆಡೆ ಸೇರಿಸುವ ಕ್ರಿಯೆ || te: హిందూ మతానికి ఆధారభూతాలైన గ్రంధాలు,form_similar,,,,
B001876,ಸಕ್ರಿಯ,సకియ,sakriya,sakiya,,kn: ಸದಾ ಕ್ರಿಯೆಯಲ್ಲಿ ತೊಡಗಿಕೊಂಡಿರುವ ಅಥವಾ ಸದಾ ಲವಲವಿಕೆಯಿಂದ ಯಾವುದಾದರೂ ಕೆಲಸದಲ್ಲಿ ತೊಡಗಿಕೊಂಡಿರುವಿಕೆ ಅಥವಾ ಅಂತಹ ಗುಣ || te: స్నేహితులలో అమ్మాయిలు లేక ఆడవారు,form_similar,,,,
B001877,ಸತಿತ್ವ,సహిత్వ,satitva,sahitva,,kn: ಪತ್ನಿಗೆ ತನ್ನ ಪತಿಯ ಮೇಲೆ ಇರುವ ಅನನ್ಯ ಪ್ರೀತಿ ಮತ್ತು ಭಕ್ತಿ ಅಥವಾ ಪತಿಯ ಮೇಲೆ ಇರುವಂತಹ ಪೂರ್ಣ ನಿಷ್ಠೆಯ ಭಾವನೆ || te: రక్తసంబంధం కానిది,form_similar,,,,
B001878,ಸತ್ತುಗ,సత్తువ,sattuga,sattuva,,"kn: ಹುರಿದ ಜವೆಗೋದಿ, ಕಡಲೆಯ ಚೂರ್ಣ || te: పని చెయ్యడానికి కావల్సినది.",form_similar,,,,
B001879,ಸದನ,సదనం,sadana,sadanaṁ,,"kn: ಮನುಷ್ಯರು ವಾಸಮಾಡಲು ಕಟ್ಟಿಕೊಂಡ ಸೂರು ಅಥವಾ ಮನುಷ್ಯರು ವಾಸಮಾಡುವ ಸ್ಥಳ || te: ఎండ, వాన, చలి నుంచి కాపాడుకోవాడానికి నిర్మించుకునేది",form_similar,,,,
B001880,ಸದಸ್ಯ,సమస్య,sadasya,samasya,,kn: ಸಭೆ ಅಥವಾ ಸಮಾಜದಲ್ಲಿ ಒಂದಾಗುವ ವ್ಯಕ್ತಿ || te: చిక్కుతో కూడిన విషయం.,form_similar,,,,
B001881,ಸದ್ಗತಿ,సంగతి,sadgati,saṁgati,,kn: ಸತ್ತನಂತರದಲ್ಲಿ ಒಳ್ಳೆಯ ಲೋಕಕ್ಕೆ ಹೋಗುವ ಕ್ರಿಯೆ || te: ప్రజల మధ్యకు వెళ్ళి పరస్పర సంబంధమును లేదా విషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునది,form_similar,,,,
